nom,prenom,age,taille,poids,sexe,nationalité_francaise,revenu_estime_mois,risque_personnel,date_creation_compte,loyer_mensuel,montant_pret,sport_licence_oui,niveau_etude_bac,niveau_etude_bac+2,niveau_etude_doctorat,niveau_etude_master,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_oui,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
Ballard,Amy,0.20723004012545884,0.009744307730618804,-0.9163926132902785,F,non,0.7219227009949204,0.17654965647202187,2022-01-04,-0.0032050573957912967,22860.07509602488,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
Smith,Angela,-0.14926058756341057,1.1177651338146601,-0.043208211538300775,F,non,-1.7473770699329993,0.417885951588944,2023-10-19,-1.1921252963259572,500.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
Nicholson,Debra,-0.8622418429411494,-0.19988125396095613,-0.5373358187312806,H,non,-0.5762530973718053,0.6247456331177347,2022-05-11,1.5261908046256485,500.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Miller,Courtney,0.9796264001180092,-0.49934634209177825,1.3917925107207645,H,oui,0.9621975824502798,-0.6853656832312722,2020-01-25,1.5261908046256485,36014.54496113478,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
Hill,Harry,-0.7434116337115262,0.17944119100475306,-0.8487038999761717,F,oui,-1.7473770699329993,0.004166588531362933,2023-01-10,1.5261908046256485,500.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
Payne,Jerry,-1.456392889089265,-0.5193106813004986,2.0348352872047797,F,non,-1.053345667743598,-0.7198422968194039,2021-08-07,-0.0032050573957912967,500.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Cross,Calvin,-1.0999022614003957,0.7084961800358704,0.031249373107217333,F,non,-1.7473770699329993,0.9695117689990521,2020-12-21,1.5261908046256485,500.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Baker,Daniel,0.7419659816587629,-0.549257190113582,-0.5982556607139766,H,oui,-0.05075983145504819,1.4177077456447649,2024-03-30,-0.0032050573957912967,25449.04091186408,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Campbell,Devin,-1.2781475752448304,0.019726477334978974,0.3899995536719834,H,oui,0.06505611859897394,1.659044040761687,2023-04-03,-0.0032050573957912967,13604.646282240565,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
Anderson,Edward,-0.7434116337115262,-0.9185974654749282,-0.7810151866620648,H,non,-0.8623357799679346,1.5211375864091599,2020-09-09,1.5261908046256485,500.0,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
Strickland,John,-1.040487156785584,-0.549257190113582,-0.8554727713075825,F,oui,-0.4993305633807011,-0.3405995473499545,2025-05-14,-1.386659168329628,1129.6682138199044,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
Nelson,Tracy,0.0883998308958357,-0.3995246460481709,0.857051675539321,H,non,-1.355850014899626,-0.9956552055244581,2024-01-02,-0.0032050573957912967,500.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Torres,Jeffrey,-0.2680907967930337,-0.8986331262662077,0.23431551304953788,F,oui,0.9172540794442413,1.5556141999972917,2021-08-05,-0.058968107416779394,18240.432404322677,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
Tucker,Marcus,-0.14926058756341057,0.3691024134876048,0.4779948809803221,F,non,0.4997980803689227,-1.1335616598769849,2024-08-28,-0.0032050573957912967,500.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
Moore,Sean,-1.5158079937040767,0.34913807427888444,-1.5391287757800618,H,oui,0.5620275460695913,-0.5474592288787451,2021-02-06,-0.0032050573957912967,500.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
Riley,Kim,0.8607961908883861,1.0678542857928564,-2.331086721555112,H,oui,-0.743926935509718,0.24550288364828504,2023-11-04,-1.483683575017921,17544.67949714001,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
Strickland,Taylor,-1.1593173660152072,-0.4194889852568912,0.11924470041555604,H,non,1.4073111218370065,0.659222246705866,2024-05-13,-1.400377133554443,500.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
Fox,James,0.8607961908883861,-1.1581695359795865,-0.7945529293248864,F,non,1.0036838929173921,0.45236256517707574,2022-08-24,-0.0032050573957912967,500.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
Farley,Jamie,-0.8028267383263378,0.18942336060911322,-0.20566112349215662,F,oui,1.0529488865970882,0.10759642929575829,2020-01-04,-0.0032050573957912967,23002.583396891798,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
Rojas,Jacob,1.6331925508809364,0.5687458055748196,-2.2024781662583086,H,non,-1.1415040774862117,1.3142779048803697,2024-04-17,-0.0032050573957912967,500.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Owen,Joel,0.5637206678143283,0.9380860809361685,0.3290797116892869,H,oui,2.319145653978748,1.245324677704106,2023-06-30,-0.0032050573957912967,24438.778082491885,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
Baker,Eric,0.2666451447402704,-1.267973401627554,0.031249373107217333,H,oui,2.5205271193711893,-0.1682164794092958,2022-04-27,1.5261908046256485,5910.505601304296,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
Vega,Harry,-0.20867569217822213,-0.5891858685310255,-2.6627614167942353,H,non,-0.495873370841775,1.0729416097634474,2022-12-20,-1.3300816764410097,4643.325098987466,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
Porter,Joseph,0.7419659816587629,0.06963732535678266,-1.660968459745454,F,non,0.3450887142519827,0.417885951588944,2024-07-30,-0.058968107416779394,3252.506542992653,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
Hernandez,Ashley,-0.50575121525228,-0.8886509566618476,0.2207777703867163,H,oui,0.15840031714997685,1.2798012912922379,2023-02-09,-1.297779308131409,500.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Montoya,Isaac,-1.3969777844744535,-0.3995246460481709,-0.04997708286971107,H,non,0.2655732858566839,-0.06478663864490064,2024-07-29,-0.0032050573957912967,500.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
Lozano,Renee,0.2666451447402704,-1.118240857562143,0.6810610209226426,H,oui,0.4591760680365418,0.659222246705866,2023-01-06,-1.3658396911788628,3113.8833613675934,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
Leonard,Jennifer,0.6825508770439513,-0.7189540733877133,0.7893629622252142,F,oui,0.2915022298986292,-1.7196640908752248,2020-06-29,-1.404137130493808,7083.931607230794,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
Carson,Jason,-0.50575121525228,1.5070697483847295,-0.6524066313652619,H,oui,-0.2970847998535281,-1.0990850462888533,2025-03-31,-0.0032050573957912967,11897.289353534636,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
Mason,Morgan,-0.7434116337115262,0.898157402518725,-1.688043945071097,H,non,0.5283199188150625,0.7281754738821297,2024-12-13,-1.5823628876103863,500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Patton,Casey,1.2172868185772554,-1.287937740836277,0.7419808629053393,H,oui,-1.7162623370826648,1.2798012912922379,2023-04-14,-0.058968107416779394,500.0,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
Meza,Brett,-0.8028267383263378,2.325607655942312,1.256415084092551,H,non,-1.7473770699329993,-0.857748751171931,2023-03-31,-1.4597666973530248,500.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
Hess,Lauren,1.6331925508809364,1.0179434377710528,-0.06351482553253264,F,non,-1.5485884989447523,-1.1680382734651167,2024-01-20,-0.0032050573957912967,500.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
Vazquez,Joyce,-0.8028267383263378,0.22935203902655674,-0.9366992272845108,F,non,-0.8018349105367291,1.6245674271735553,2024-12-14,-0.058968107416779394,500.0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
Ramsey,Jose,0.3854753539698935,-0.3496137980263672,0.09216921508991292,H,oui,-1.7473770699329993,-0.6508890696431404,2023-05-21,-1.4305110044723697,23867.72158369017,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
Taylor,Amanda,0.5043055631995167,0.18942336060911322,0.1395513144097879,F,non,1.9431759653705418,0.8660819282346568,2023-05-09,-0.058968107416779394,500.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
Yates,Ronald,-0.14926058756341057,0.009744307730618804,-1.3631381211633837,H,non,-0.5511884514645916,-0.7543189104075356,2022-10-02,-1.4201630870945567,500.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
Reynolds,Anne,-0.6245814244819031,-0.3795603068394505,-1.5391287757800618,H,oui,-0.18731893674262654,0.8660819282346568,2022-02-24,1.5261908046256485,14452.340666378392,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
Hernandez,Jacqueline,-0.030430378333787433,-1.0084369919141754,0.7690563482309813,H,non,-0.06977439041914138,0.5557924059414711,2021-12-30,-1.1912344370173893,500.0,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
Martin,James,0.5043055631995167,0.4389776007181317,0.6539855355970006,F,non,-1.3774574682679137,-0.5129826152906135,2024-10-21,1.5261908046256485,500.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
Phillips,Evan,-1.6346382029336997,-2.216279514041824,-0.009363854881247352,H,oui,-1.7473770699329993,1.0729416097634474,2022-01-17,-0.0032050573957912967,12748.790172595343,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
Macias,Deanna,0.326060249355082,-0.060130879499905227,-0.34780742145178156,F,non,-1.7473770699329993,-1.6162342501108293,2020-02-02,-0.0032050573957912967,500.0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
Thompson,Janet,1.0984566093476322,0.5387992967617391,1.1278065287957484,H,oui,-1.7473770699329993,1.3487545184685015,2025-06-02,-1.3687151694453077,12329.045552532356,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
Clarke,Amy,-0.20867569217822213,-0.7189540733877133,-1.5391287757800618,F,non,1.001955296647929,-0.27164632017369117,2023-07-25,-0.058968107416779394,500.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
Carroll,Rebecca,1.157871713962444,-0.629114546948469,0.4103061676662153,H,non,0.8316885641058219,-1.271468114229512,2020-11-18,-0.058968107416779394,500.0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
Garcia,Larry,-0.20867569217822213,-0.6390967165528292,1.7640804339483522,F,oui,0.002826652898305335,1.659044040761687,2023-09-30,-0.0032050573957912967,20700.429588908697,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False
Warren,Elizabeth,-0.089845482948599,0.3291737350701641,0.26139099837518004,H,non,-0.22621235280554441,-1.6507108636989611,2021-07-22,-0.0032050573957912967,500.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
Burton,Jill,-0.6839965290967147,0.18942336060911322,0.8773582895335529,H,oui,-0.8614714818332031,0.3144561108245486,2023-06-28,-0.0032050573957912967,41345.522528677626,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
Williams,Eric,-0.6245814244819031,0.5787279751791826,-1.12622762456401,H,oui,2.0494846359425174,-0.133739865821164,2024-05-27,-0.058968107416779394,16609.19925786048,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
Gardner,Shelly,-1.2187324706300187,-0.6890075645746329,-1.8504968570249534,F,non,0.44275440347664313,0.5902690195296029,2020-09-12,1.5261908046256485,500.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Anderson,Raymond,0.5043055631995167,0.23933420863091692,1.7437738199541204,F,oui,-1.2417626611150667,0.9005585418227886,2023-02-08,-0.0032050573957912967,11799.944302537237,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Castro,Kimberly,-0.6839965290967147,-0.8287579390356837,-1.281911665186456,F,oui,2.759073404557086,-1.7196640908752248,2024-04-20,-1.486448092160523,26102.94792380372,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
Bates,Samantha,-1.456392889089265,0.6985140104315103,-0.27334983680626346,F,oui,0.6268499061744545,1.0384649961753156,2025-06-02,-1.2747786523176734,500.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
Johnson,Sarah,-1.6346382029336997,0.6186566535966233,-0.029670468875479215,H,non,1.3001381531302996,0.659222246705866,2023-07-17,1.5261908046256485,500.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
Griffin,Katherine,1.573777446266125,0.6685675016184269,-0.26658096547485316,F,non,0.8109454088722657,-1.7196640908752248,2021-01-23,-0.0032050573957912967,500.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
Johnson,Devin,-1.6940533075485114,0.7284605192445937,0.15308905707260947,H,non,-0.023966589278371427,-0.8922253647600628,2023-10-02,-0.0032050573957912967,500.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Rhodes,Sherri,-0.8622418429411494,1.5070697483847295,0.3493863256835197,H,oui,-0.20287630316779368,0.6936988602939979,2021-02-04,1.5261908046256485,28937.48338818652,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Clark,Holly,0.2666451447402704,1.546998426802173,0.3020042263636447,H,oui,0.7711876946746163,1.6245674271735553,2020-04-04,-0.0032050573957912967,2970.5312607360765,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Silva,Barbara,0.5043055631995167,-0.4494354940699746,-0.5914867893825658,H,oui,0.2785377578776565,0.38340933800081217,2020-11-23,1.5261908046256485,500.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Ramirez,Alison,1.276701923192067,-0.5891858685310255,1.5880897793316748,F,oui,-0.0006305396406206989,-0.4440293881143499,2022-10-15,-0.0032050573957912967,10501.893306197931,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
Brown,Andrew,-1.3375626798596418,-0.4194889852568912,-1.7760392723794356,F,oui,-1.6644044489987744,-0.7543189104075356,2024-05-23,-1.4547575951909708,500.0,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
Olson,Tanya,-1.6346382029336997,0.25929854783963724,-1.0991521392383672,H,non,-0.7517056187223016,-0.8922253647600628,2020-09-16,-1.279201245682272,500.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Vaughan,Katherine,1.0390415047328208,1.7965526669111915,1.7979247906054057,H,oui,0.33125994409627857,0.5902690195296029,2023-11-11,1.5261908046256485,9809.971194399115,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
Morales,Crystal,-0.030430378333787433,1.3573372043193184,0.6607544069284108,F,non,-0.03606676316461255,-1.1335616598769849,2021-11-01,-0.0032050573957912967,500.0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
West,Erin,1.2172868185772554,-0.9385618046836512,-2.026487511641631,H,non,-1.1155751334442665,-1.5472810229345662,2020-04-01,-1.3990836438822165,500.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
Cline,Brandi,1.276701923192067,-0.6091502077397458,-0.4425716200915306,H,oui,-1.622918138531662,0.004166588531362933,2024-12-11,-1.4798982155359635,500.0,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
Turner,Jerome,-1.040487156785584,-0.6890075645746329,-1.42405796314608,F,non,-1.7473770699329993,0.24550288364828504,2020-08-01,-0.058968107416779394,500.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
Garza,Elizabeth,-0.4463361106374684,-1.5973849985714594,0.5862968222828937,F,oui,1.0080053835910496,1.6245674271735553,2024-07-25,1.5261908046256485,19497.83085843921,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
Carrillo,Brian,-1.5752230983188882,0.9979790985623325,-1.3089871505120985,H,oui,-0.9816089225608827,-0.6853656832312722,2023-12-10,-1.3694792160409124,5211.115793029573,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Holt,Matthew,-0.20867569217822213,0.5787279751791826,0.4576882669860903,F,non,-1.5373526231932426,1.693520654349819,2020-10-01,1.5261908046256485,500.0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
Edwards,Eileen,-0.921656947555961,0.7584070280576741,-0.15151015284087135,H,non,-0.8502356060816935,0.7281754738821297,2020-06-01,1.5261908046256485,500.0,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
Underwood,Sheri,1.2172868185772554,1.5969092748239766,2.3326656257868503,H,oui,-0.40512206669496664,-0.8922253647600628,2021-06-22,-0.0032050573957912967,19455.21891072573,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
Harris,Joseph,0.028984726281024133,-0.40950681565253105,0.14632018574119918,F,oui,0.7513088375757917,-0.20269309299742758,2023-02-20,-1.3022272640386001,5651.599488240521,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
Rasmussen,Brianna,0.5637206678143283,-0.050148709895545054,0.25462212704376974,H,oui,0.32175266461423196,1.4521843592328967,2022-12-24,-0.0032050573957912967,500.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Potts,Billy,0.9796264001180092,-0.5392750205092218,-0.6185622747082085,F,oui,-0.2702915576768513,-1.4093745685820391,2023-09-30,-0.058968107416779394,17273.993535613205,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
Howard,Jesse,-1.6940533075485114,0.7284605192445937,-0.1312035388466395,F,non,-0.7318267616234768,-0.09926325223303242,2023-05-13,-0.058968107416779394,500.0,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
Johnson,Margaret,0.4448904585847051,1.0978007946059398,-0.1379724101780498,H,oui,0.9984981041090031,1.5556141999972917,2024-01-30,-0.058968107416779394,14242.243121215026,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
Thomas,Catherine,-1.5752230983188882,1.3074263562975148,0.6269100502713574,F,non,-0.2962205017187966,0.417885951588944,2022-04-06,-0.0032050573957912967,500.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Arnold,Wendy,1.0390415047328208,1.337372865110598,-1.0653077825813138,F,non,-0.20028340876359915,0.9005585418227886,2025-03-05,-0.058968107416779394,500.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
Grant,Jason,-0.030430378333787433,-2.3360655492941547,1.236108470098319,F,oui,-1.2244766984204367,1.1074182233515788,2022-04-21,-0.0032050573957912967,500.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
Hughes,Michelle,-0.8028267383263378,0.6086744839922631,-0.17858563816651446,F,non,1.0728277436959128,0.831605314646525,2022-08-03,1.5261908046256485,500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
Serrano,Kimberly,-0.8028267383263378,-1.0284013311228986,-0.0905903108581748,H,oui,-0.2694272595421198,0.45236256517707574,2024-10-07,-0.0032050573957912967,20809.95604865734,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
Martin,Christopher,-0.20867569217822213,-0.9285796350792911,0.3696929396777516,F,oui,0.14802873953319876,-1.271468114229512,2022-12-04,-0.0032050573957912967,500.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Brown,Scott,1.2172868185772554,-1.7570997122412306,-0.00259498354983609,F,oui,-0.5615600290813697,-1.5128044093464343,2024-01-01,-0.058968107416779394,500.0,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
Floyd,Lisa,-1.0999022614003957,0.3391559046745243,-0.03643934020688951,F,oui,-1.3653572943816725,-1.4783277957583025,2024-05-29,-0.0032050573957912967,500.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Bradford,Teresa,1.0390415047328208,-1.637313676988903,0.09216921508991292,F,non,0.14543584512900423,0.10759642929575829,2025-03-19,-1.582242415533071,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Miller,Jennifer,1.276701923192067,0.5188349575530159,0.8029007048880348,F,oui,1.3675534076393572,0.0731198157076265,2023-09-24,-0.058968107416779394,16310.21524246531,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
Hale,Adam,0.5043055631995167,-0.19988125396095613,-0.2124299948235679,F,non,0.57844921062949,1.1418948369397106,2021-05-12,1.5261908046256485,500.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
Jenkins,Phillip,0.20723004012545884,-0.3096851196089237,0.33584858302069814,F,oui,-0.1034820176736702,0.38340933800081217,2025-03-25,-0.058968107416779394,9670.97767801536,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
Frank,Joseph,1.5143623416513132,0.11954817337858635,0.7284431202425177,F,oui,-1.7473770699329993,0.9005585418227886,2024-10-11,-1.4035252591537595,500.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
Liu,Jerry,1.5143623416513132,-0.12002389712606909,1.141344271458569,H,oui,2.0831922631970463,0.9350351554109204,2025-01-19,-0.0032050573957912967,25263.33555918856,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Tanner,Stacey,-1.6346382029336997,-0.3995246460481709,-1.1126898819011888,H,non,0.4496687885544952,-0.03031002505676885,2021-09-07,-0.058968107416779394,500.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
Smith,Janet,-0.38692100602265683,-0.7489005822007967,1.899457860576566,F,non,0.5516559684528132,-0.5474592288787451,2021-09-07,-0.058968107416779394,500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Chavez,Micheal,0.326060249355082,0.15947685179602988,-2.4258509201948617,H,oui,0.7443944524979396,1.1074182233515788,2022-04-21,-0.058968107416779394,5754.325402401915,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Bentley,Peter,0.14781493551064726,-0.0701130491042654,1.1954952421098552,F,non,-0.04816693705085366,-0.3061229337618229,2021-09-03,-1.3018182930392934,500.0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
Mcknight,Kim,1.6331925508809364,-1.2979199104406374,-0.6456377600338511,H,oui,-0.9600014691925951,1.2108480641159742,2023-11-23,-0.058968107416779394,908.8165284279684,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
Porter,Brenda,-1.5158079937040767,0.8083178760794778,-0.4831848480799948,F,non,1.8152598414302785,1.659044040761687,2021-04-06,-0.058968107416779394,7419.438315473238,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Kelley,Ronald,-0.030430378333787433,0.67854967122279,-0.3275008074575488,F,oui,-0.05075983145504819,-0.5819358424668768,2021-07-09,-0.058968107416779394,22898.136650475484,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
Smith,Jasmine,-0.50575121525228,1.1776581514408269,2.515425151734939,F,non,-0.20287630316779368,1.4521843592328967,2022-12-07,-0.058968107416779394,500.0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False
Sanders,Mikayla,-1.5158079937040767,-0.9485439742880115,-0.6524066313652619,F,oui,-0.5105664391322107,-1.4093745685820391,2022-01-12,-1.5177201071772959,4403.936666285838,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Le,Michael,-0.14926058756341057,-0.3595959676307274,1.1074999148015157,H,non,0.026162702536056064,0.6247456331177347,2022-09-09,-1.2459287601185014,7166.531476896722,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
Roberts,Heather,-1.5158079937040767,1.2275689994626304,-1.342831507169152,F,non,-0.08014596803591947,-0.3750761609380863,2021-08-26,-0.058968107416779394,4014.913533219709,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
Davis,Debra,-0.9810720521707725,1.047889946584136,-0.20566112349215662,F,oui,1.107399669085173,0.24550288364828504,2021-01-20,1.5261908046256485,500.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Sandoval,John,-0.32750590140784525,0.4988706183442955,-0.713326473347958,H,non,0.0607346279253164,0.03864320211949472,2023-04-29,1.5261908046256485,500.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
Cortez,Michael,0.9796264001180092,-0.7389184125964365,-1.451133448471723,H,non,1.3813821777950612,-1.685187477287093,2022-03-12,-0.0032050573957912967,500.0,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
Russo,Jonathon,-0.6245814244819031,0.9181217417274454,-0.5982556607139766,H,non,0.42287554637781843,-0.03031002505676885,2021-04-27,-0.058968107416779394,500.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Tapia,Debra,-0.7434116337115262,-0.47938200288305793,0.02448050177580607,F,oui,-0.9479012953063539,-1.6507108636989611,2023-02-23,-0.0032050573957912967,10313.667991504048,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
Evans,Tara,-0.38692100602265683,1.0978007946059398,1.4120991247149963,H,non,-0.10434631580840172,-0.133739865821164,2023-11-24,-0.0032050573957912967,500.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
Stein,Steven,0.7419659816587629,-0.5093285116961385,-0.043208211538300775,H,non,-0.20114770689833067,1.3487545184685015,2025-05-29,-1.3007911100642897,500.0,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
Nixon,Richard,-0.4463361106374684,-0.32964945881764685,0.9382781315162485,F,oui,-1.6920619893101827,0.659222246705866,2025-04-24,-0.0032050573957912967,500.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
Carter,Lauren,1.157871713962444,-0.2697564411914802,3.0095527589279185,H,non,-0.5632886253508327,-1.271468114229512,2024-11-13,-0.0032050573957912967,500.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
Harvey,Kyle,-1.5158079937040767,0.04967298614806232,-0.9570058412787428,H,non,1.9258900026759116,0.6247456331177347,2023-02-18,1.5261908046256485,500.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Perry,Robert,1.0984566093476322,1.2974441866931545,1.4662500953662827,H,oui,-0.7128122026593836,-1.7196640908752248,2025-03-10,1.5261908046256485,500.0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
Walton,Austin,-1.5158079937040767,-0.47938200288305793,-1.2412984371979916,H,non,-1.097424872614905,-1.0646084327007215,2022-09-15,1.5261908046256485,500.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
Mccullough,Steven,-1.5752230983188882,-1.2180625536057503,0.4915326236431437,H,oui,0.4297899314556705,-1.2025148870532485,2022-08-18,-0.0032050573957912967,32565.88683925159,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
Robinson,Nancy,0.0883998308958357,0.03969081654370215,0.3764618110091619,F,non,-0.7802274571684413,1.1418948369397106,2024-10-28,-0.0032050573957912967,500.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
Harris,Laura,0.4448904585847051,0.07961949496114568,-0.5779490467197443,H,non,-0.30140629052718565,1.1763714505278424,2021-02-11,1.5261908046256485,500.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
Johnson,Timothy,-1.3375626798596418,1.467141069967286,-1.2006852092095275,F,oui,1.1808650105373513,-0.27164632017369117,2022-01-01,1.5261908046256485,23441.54916936674,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
Keith,Ronald,-1.3969777844744535,0.1494946821916697,0.3290797116892869,F,oui,0.5931422789199255,-0.03031002505676885,2025-01-26,-0.0032050573957912967,24936.678137703977,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
